"DZ_CODE","unmarriedPCTZscore","livingalonePCTZscore","rentedPCTZscore","movedPCTZscore","SFI","LAname"
"S01000750",-0.67,-0.288408214021612,-0.0983464483186578,-0.507305217730718,-0.568325172421753,"Argyll and Bute"
"S01000751",-1.1,-0.993422323749091,-0.634859076203894,-0.322966263999101,-0.896112334938034,"Argyll and Bute"
"S01000752",1,1.04925985416574,-0.594897012507579,-0.181583573646323,0.265123794278103,"Argyll and Bute"
"S01000753",-0.29,-0.237918726868199,-0.575526196830921,-0.550225161089721,-0.94550948324719,"Argyll and Bute"
"S01000754",-0.37,-0.442424952426366,0.100717088909313,0.00637021783861522,-0.723503494986566,"Argyll and Bute"
"S01000755",-0.5,-0.513062598763051,0.935859859213897,-0.00335098660983918,-0.177677879688051,"Argyll and Bute"
"S01000756",-0.28,-0.187363626346166,0.327143233374165,0.440900925889606,-0.042091611839716,"Argyll and Bute"
"S01000757",-0.77,-0.732479492844613,-0.554613936935961,-0.329474350807962,0.0259315824346898,"Argyll and Bute"
"S01000758",-1.31,-1.22559368032225,-0.351349214533672,-0.449137621911318,-0.857001623576946,"Argyll and Bute"
"S01000759",-0.28,-0.290549307515107,-0.276003219892654,-0.297274187292244,-0.419453980027484,"Argyll and Bute"
"S01000760",-0.87,-0.997427632851839,-0.632691046355267,-0.57945964760067,-0.796268429748917,"Argyll and Bute"
"S01000761",-1.06,-0.915882961946895,-0.473248921886892,-0.672582620466191,-0.699260006439614,"Argyll and Bute"
"S01000762",-1.04,-0.652742248426151,-0.868151595780673,-0.339103118586645,-0.885664150739515,"Argyll and Bute"
"S01000763",-0.81,-0.60432915600041,0.0378013575388192,-0.172217367006173,-0.943921501543659,"Argyll and Bute"
"S01000764",-0.7,-0.516191584524261,-0.0496779161994787,-0.108781853821396,0.304367526809922,"Argyll and Bute"
"S01000765",-2.02,-1.86485310873544,-0.301131998815237,1.36210757255112,0.783815029902932,"Argyll and Bute"
"S01000766",-0.22,0.165283177611481,-0.240885826545614,-0.616849677558879,0.426458770780752,"Argyll and Bute"
"S01000767",1.35,1.13029395603864,-0.385625978188812,0.649450373358172,0.545988452864078,"Argyll and Bute"
"S01000768",1.1,1.0822364454311,1.25840366877732,0.459666499630945,0.00286215513299571,"Argyll and Bute"
"S01000769",1.43,1.35001031229382,2.27212231812566,1.12286682827257,-0.431734908988469,"Argyll and Bute"
"S01000770",0.72,0.762688138601284,-0.654371344841537,0.333910768100639,0.900731106402883,"Argyll and Bute"
"S01000771",-0.72,-0.453174580863597,0.242498068385074,-0.12019415527043,0.486862627298791,"Argyll and Bute"
"S01000772",-0.23,0.417661823379604,-0.028975630148783,0.131232097502725,-0.715565254816777,"Argyll and Bute"
"S01000773",-0.6,-0.52407199310805,-0.285672110312033,-0.190102017197868,-0.854356364828561,"Argyll and Bute"
"S01000774",-0.77,-0.833736230411932,0.237432028581332,0.921570242530708,-0.0522698338514093,"Argyll and Bute"
"S01000775",-0.45,-0.640185860805835,-0.281248480552261,0.745167457498861,-0.0669689660179808,"Argyll and Bute"
"S01000776",-1.64,-1.29451175223268,-0.786907967762648,-0.826466903076923,-0.568610907610378,"Argyll and Bute"
"S01000777",-0.86,-0.603096771129456,-0.483638994262159,2.03440295234768,-0.516533680582759,"Argyll and Bute"
"S01000778",-1.31,-1.14208044965329,-0.701227889944988,-0.810954064925726,0.389425282937453,"Argyll and Bute"
"S01000779",-0.9,-0.765115646828523,-0.0514370197700513,0.0601204070064541,1.10715066662697,"Argyll and Bute"
"S01000780",0.19,0.0234816194238726,-0.558139453918988,-0.484441939651223,0.162130860506251,"Argyll and Bute"
"S01000781",-1.66,-1.32375436416753,-0.537735198979199,-0.446070844008891,-0.722369273961525,"Argyll and Bute"
"S01000782",-1.58,-1.16312779060254,-0.699573920298751,-0.516045886472566,-0.00680427988161717,"Argyll and Bute"
"S01000783",-0.86,-0.68784721091019,-0.189599946042119,-0.111747989743425,-0.146251579187228,"Argyll and Bute"
"S01000784",-1.84,-1.66668078699824,-0.998461687685481,-0.812231749026878,-0.647626779540856,"Argyll and Bute"
"S01000785",-0.92,-0.723237141250046,-0.25512864821687,-0.0382648110140027,-0.829665783162819,"Argyll and Bute"
"S01000786",-0.99,-1.03744569202128,0.020187225897108,0.203771693864645,0.574418733092699,"Argyll and Bute"
"S01000787",-1.08,-1.44865817994336,0.953317050082733,0.0526601198303845,-0.47234461165384,"Argyll and Bute"
"S01000788",-0.72,-0.676429272700619,-0.242966463690596,-0.184426358141882,-0.663542017666016,"Argyll and Bute"
"S01000789",-0.13,-0.0576251923447649,-0.0389945798806345,-0.128412183742034,1.44788354862063,"Argyll and Bute"
"S01000790",-1.54,-1.32256113819247,-0.739191256065963,0.186755484201523,-0.469863980383682,"Argyll and Bute"
"S01000791",-0.39,-0.574220047732161,-0.453591208312665,-0.886832480415567,0.339413450148446,"Argyll and Bute"
"S01000792",-1.39,-1.39270470057414,-0.69231186719251,-0.628459191261113,0.27999720757565,"Argyll and Bute"
"S01000793",-0.05,-0.473786169103104,0.00274138625219355,-0.221575092322095,-0.548702370479838,"Argyll and Bute"
"S01000794",0.57,0.474329741065417,-0.270149618494379,-0.228512079604765,1.50236111468391,"Argyll and Bute"
"S01000795",-0.19,-0.559675638573369,-0.583910374761158,-0.706881074252438,0.283500018032512,"Argyll and Bute"
"S01000796",-0.56,-0.77472490027978,1.45122935412878,-0.266347429343043,0.854011187203129,"Argyll and Bute"
"S01000797",-0.22,-0.455408060748628,-0.570632795510691,-0.496916263538383,0.450774814823225,"Argyll and Bute"
"S01000798",-0.13,-0.0476654741790014,-0.75505965415758,-0.649849715080515,1.82221226704208,"Argyll and Bute"
"S01000799",1.51,-1.04844211085471,-0.380573760865443,2.91151192288191,-0.210787900009075,"Argyll and Bute"
"S01000800",-0.97,-0.857664059999177,0.205831877426211,-0.0168800143899693,0.288384582650191,"Argyll and Bute"
"S01000801",-0.64,-0.833040181926484,-0.092929574024571,-0.425671048111847,0.137319328178164,"Argyll and Bute"
"S01000802",-1.08,-1.05809956521656,0.0613685937062538,0.0900648166918098,-0.433488075970007,"Argyll and Bute"
"S01000803",-1,-1.09265948455304,-0.100578949792015,-0.613483375720359,0.141674280490322,"Argyll and Bute"
"S01000804",-0.45,-0.832725611950994,-0.208776405708643,-0.285680349990003,0.0597871433752784,"Argyll and Bute"
"S01000805",-0.75,-0.553557093474155,-0.00772012240085652,-0.586944963191384,-0.203238681626889,"Argyll and Bute"
"S01000806",-0.96,-0.944722480458981,0.46038110791797,-0.0648739055630564,0.685725422939125,"Argyll and Bute"
"S01000807",-0.05,-0.22210558651918,0.7490961408411,0.0249244049889845,1.97285849217857,"Argyll and Bute"
"S01000808",-0.66,-0.736795659529498,0.374735867001313,0.566065330098093,-0.147199726409059,"Argyll and Bute"
"S01000809",-0.01,-0.499983207807343,-0.0169435654146928,0.362765275566662,0.364430194852302,"Argyll and Bute"
"S01000810",-0.92,-1.04557581721501,0.526750218413416,-0.0449868391319261,1.48717893680954,"Argyll and Bute"
"S01000811",-1.09,-1.02116083097264,-0.350729703116258,-0.775510728886667,0.611419083355681,"Argyll and Bute"
"S01000812",0.34,0.0814721304444065,-0.0394523469510341,1.27779359274499,-0.383456350776124,"Argyll and Bute"
"S01000813",-0.83,-0.846917097933838,-0.608605589755676,-0.565635179206018,0.855389372531322,"Argyll and Bute"
"S01000814",0.78,0.606965914792582,-0.525373568848229,0.189131571765547,-0.0999803686319578,"Argyll and Bute"
"S01000815",2.02,2.04512030540218,0.204048421444645,0.334688423587831,-0.868749762762209,"Argyll and Bute"
"S01000816",1.86,1.74923037154827,1.52978092914286,0.58442056042067,-0.659440327799119,"Argyll and Bute"
"S01000817",-0.04,-0.0279521009819374,-0.315616680993564,-0.347428428718433,-0.715804514616025,"Argyll and Bute"
"S01000818",0.2,0.321637700995367,1.09781426508346,0.822024808814903,-0.623969858825745,"Argyll and Bute"
"S01000819",-0.32,-0.547994845565033,0.117018312796961,0.253884872572673,1.11500064373333,"Argyll and Bute"
"S01000820",-0.94,-1.15947499785894,0.776528355252299,-0.128034967134786,-0.699842368243256,"Argyll and Bute"
"S01000821",0.74,0.302741637234064,0.979718129437576,1.11346527774043,0.0718918897696683,"Argyll and Bute"
"S01000822",0.23,0.106983650795352,-0.377592124412308,0.341788317191673,-0.591510150359839,"Argyll and Bute"
"S01000823",0.57,0.546540772008795,-0.412874410043228,0.0145143371261139,1.04776364737645,"Argyll and Bute"
"S01000824",-0.7,-0.702224010690762,-0.143172727902112,-0.752121215844769,0.254093183943794,"Argyll and Bute"
"S01000825",-1.13,-1.26200002968808,0.289749884978976,-0.175283771791808,-1.18652764778994,"Argyll and Bute"
"S01000826",-0.27,-0.261410363252079,-0.542446803906167,-0.491114401262274,-0.153281017098045,"Argyll and Bute"
"S01000827",-1.21,-1.22704025882103,-0.169354634525329,-0.310321475769929,2.65426052819675,"Argyll and Bute"
"S01000828",-0.69,-0.917809632515774,-0.261904630030653,0.297884110257643,0.291883376204366,"Argyll and Bute"
"S01000829",-0.97,-0.979210363870624,0.328288184048662,0.0807417240807038,0.404884330433406,"Argyll and Bute"
"S01000830",-0.87,-0.976052459381651,0.081441634719371,-0.0223254923998722,0.951813872719787,"Argyll and Bute"
"S01000831",-0.22,-0.229806507109737,-0.204922080068473,-0.666095163976411,-0.289596011819095,"Argyll and Bute"
"S01000832",0.05,-0.180616130624317,0.608140776085295,1.20479005964613,-0.3634255176801,"Argyll and Bute"
"S01001790",-1.11,-0.845483240467717,-0.189599946042119,-0.682566274437828,-0.984176655543056,"City of Edinburgh"
"S01001791",-1.69,-1.36295163382588,-0.292857805784942,-0.756641503171366,0.607926512826134,"City of Edinburgh"
"S01001792",-1.08,-0.942835018643549,-0.733884992747299,-0.427366823224576,0.258262024955,"City of Edinburgh"
"S01001793",-0.68,-0.313091963296614,-0.391421092249704,-0.259225932063814,0.410840235195485,"City of Edinburgh"
"S01001794",-1.21,-1.04510675737003,-0.536816268940251,-0.509150407775164,-1.18513613799568,"City of Edinburgh"
"S01001795",-0.96,-0.864362363771657,1.11257298178949,-0.337429495293285,-0.651503461584815,"City of Edinburgh"
"S01001796",-1.9,-1.55937375692071,-0.977763785353824,-0.776848811576581,-0.673404179811137,"City of Edinburgh"
"S01001797",-0.17,0.167427155834038,-0.636241538275091,-0.376393228120067,-0.843454039007269,"City of Edinburgh"
"S01001798",-2.04,-1.67436024178777,-0.914663593136639,-0.718615146866063,-0.300103868259018,"City of Edinburgh"
"S01001799",0.61,0.800258061192197,-0.0937176477094968,-0.188293647469507,-0.7842287988206,"City of Edinburgh"
"S01001800",-1.24,-1.18734369028167,-0.553123726118191,-0.269616533279332,-0.241252590063537,"City of Edinburgh"
"S01001801",-1.82,-1.6059189938523,-0.0103078434689232,-0.632474860668908,-0.506523986953038,"City of Edinburgh"
"S01001802",-0.05,-0.822151766491791,0.240019066775058,0.198089871796542,-0.684062773204857,"City of Edinburgh"
"S01001803",-0.72,-0.857614868049808,-0.247852965029108,-0.544643943644479,-0.645969198056978,"City of Edinburgh"
"S01001804",-0.4,-0.477020551643647,0.254472693980403,-0.32330465716826,-0.589199734326132,"City of Edinburgh"
"S01001805",-0.41,-0.155717608570016,-0.532333358935541,-0.820197130990814,0.230970625827395,"City of Edinburgh"
"S01001806",-0.89,-0.804765563720301,-0.419717462040411,-0.378861544099227,-0.48620750581347,"City of Edinburgh"
"S01001807",-1.36,-1.0359033653339,-0.801067512226975,-0.643754583298873,-0.942820277364204,"City of Edinburgh"
"S01001808",-0.25,-0.17977820631899,-0.681271797164153,-0.892356067203489,-0.678035295949138,"City of Edinburgh"
"S01001809",1.48,1.58028019996138,-0.349984881434868,0.204587670522829,0.012837805547592,"City of Edinburgh"
"S01001810",-0.65,-0.634974680352511,-0.242573038280194,-0.397864982222308,-1.21723193882336,"City of Edinburgh"
"S01001811",-1.71,-1.31408295363288,-0.807081947304203,-0.601769608406625,-0.385680552741355,"City of Edinburgh"
"S01001812",-1.83,-1.37642775753657,-0.437860459808739,-0.856654747920148,-0.69023805600593,"City of Edinburgh"
"S01001813",-1.21,-0.78125627324778,-0.81080920284502,-0.848069733596114,0.08285168030256,"City of Edinburgh"
"S01001814",-1.3,-1.2376183640933,-0.685388414208756,0.122212077935914,-0.151966589826791,"City of Edinburgh"
"S01001815",-1.25,-0.848566650290997,-0.951428389157677,-0.721509287849317,-0.25817283385758,"City of Edinburgh"
"S01001816",-1.75,-1.38875751285612,-0.559520038964104,-0.511973888670363,-0.412700462762554,"City of Edinburgh"
"S01001817",0.31,0.51381363741595,-0.21053153930524,-0.0437795815234249,-0.163399005702048,"City of Edinburgh"
"S01001818",-1.53,-1.16544081326187,-0.946446016904352,-0.696571122370262,0.171031202772895,"City of Edinburgh"
"S01001819",-1.81,-1.41017464146972,-0.703985874069732,-0.583975141684454,-0.633984903441738,"City of Edinburgh"
"S01001820",1.1,1.03238155650688,-0.000939053831572442,0.405851624516831,-0.3399064794748,"City of Edinburgh"
"S01001821",-2.32,-2.21224878251558,-0.243808262194416,2.63832585119953,-0.877127336848257,"City of Edinburgh"
"S01001822",-0.25,-0.169697928490967,-0.623544670431371,-0.479894491350563,-0.746317096899488,"City of Edinburgh"
"S01001823",0.86,1.15506244151358,-0.0107090565655904,0.514848223785329,-0.340785631072149,"City of Edinburgh"
"S01001824",-0.36,0.225669870555007,-0.672846729638532,-0.350139067583323,-0.571806447923747,"City of Edinburgh"
"S01001825",-0.92,-0.714015890914827,-0.000939053831572442,-0.386884973728984,1.01231931615004,"City of Edinburgh"
"S01001826",1.56,1.53687680394172,-0.825544864285461,-0.298148759634646,-0.715924550300997,"City of Edinburgh"
"S01001827",0.49,0.448186208787968,0.276559520648189,0.39516583055068,-0.823335415108447,"City of Edinburgh"
"S01001828",-1.29,-0.964411438268034,-0.546487035103083,-0.659959337686449,-0.664044133109838,"City of Edinburgh"
"S01001829",0.02,-0.0338059657049539,0.312750144513645,0.170190888681907,-0.75806303636793,"City of Edinburgh"
"S01001830",-1.6,-1.15490709633825,-0.757610095571039,-0.338203615864221,-0.376868853432937,"City of Edinburgh"
"S01001831",0.17,0.321355672563106,-0.252788853252729,-0.236990302281769,0.726049932685543,"City of Edinburgh"
"S01001832",0.26,0.0809569150212859,-0.138766076688823,-0.528271371715546,-0.355504508052944,"City of Edinburgh"
"S01001833",-1.34,-1.21190239885375,-0.22748227740789,-0.428300749674344,-0.418428777923303,"City of Edinburgh"
"S01001834",0.67,0.584422275047952,0.00362571421676502,-0.513585576613654,-0.686442293405241,"City of Edinburgh"
"S01001835",-0.96,-0.853380881690481,-0.176028913047347,0.105946425556155,0.927370391585046,"City of Edinburgh"
"S01001836",-0.82,-0.776351124218312,-0.447297089425974,-0.405087846743553,-1.05880850032308,"City of Edinburgh"
"S01001837",-1.17,-0.871781884639423,-0.404919878990652,-0.283791197013542,-0.122336172071549,"City of Edinburgh"
"S01001838",0.1,0.0753030915835293,-0.116355562189473,0.163764278757052,0.642517837019069,"City of Edinburgh"
"S01001839",1,1.21064419981418,0.0772761416033222,0.181885011684084,-0.246015140403412,"City of Edinburgh"
"S01001840",-1.6,-1.18204361150304,-0.818823438308211,-1.08021605082467,-1.01290579750867,"City of Edinburgh"
"S01001841",0.03,0.207552303818704,1.19160979362307,0.0930948217904192,-0.376565675198545,"City of Edinburgh"
"S01001842",-0.51,-0.808678484935794,-0.457546792031029,-0.411719545599199,-0.608055972337778,"City of Edinburgh"
"S01001843",1.11,1.22466231171271,-0.153741525527479,0.459073852415366,-0.589525440267824,"City of Edinburgh"
"S01001844",1.69,-0.90550194589666,-0.83878640213673,6.11784699275892,-0.223765473290999,"City of Edinburgh"
"S01001845",-1.83,-1.52259567777171,-0.718870232838191,-0.775261609812848,-0.661266630156535,"City of Edinburgh"
"S01001846",-1.57,-1.12531876636339,-0.711223396909249,-0.556195968639667,-0.158348812243073,"City of Edinburgh"
"S01001847",0.62,0.715077170273666,-0.406933155596061,-0.337053122866023,-0.926421527229914,"City of Edinburgh"
"S01001848",0.96,0.988048674981313,-0.0239231219181363,0.275155625882886,-0.18819490996843,"City of Edinburgh"
"S01001849",-1.54,-1.27271080856798,-0.693666885847902,-0.771504277802567,-0.471824244888517,"City of Edinburgh"
"S01001850",0.47,0.562455143340218,0.962715242928309,-0.169286668671685,0.373546252612582,"City of Edinburgh"
"S01001851",-0.98,-1.12812810562574,-0.313261228003818,-0.258359639904413,-0.245633001699618,"City of Edinburgh"
"S01001852",-1.46,-1.21102013094155,-0.790377403368779,-1.23427683737405,-0.07410050458941,"City of Edinburgh"
"S01001853",-1.39,-1.28497451997826,-0.703237777110037,-0.808119865110188,-0.00703811861107378,"City of Edinburgh"
"S01001854",-1.04,-0.650691665913113,-0.147227506778969,0.389851242070143,-0.102516164533757,"City of Edinburgh"
"S01001855",-0.8,-0.907229424461784,-0.250163212690425,-0.0218820434639896,0.630277354861883,"City of Edinburgh"
"S01001856",1.01,1.21662008212571,-0.185379289847572,0.449470036849948,-0.425350039506026,"City of Edinburgh"
"S01001857",0.02,0.344305359195014,-0.219641087191534,-0.438468031436769,-0.052484761100625,"City of Edinburgh"
"S01001858",-0.42,-0.587096186017937,-0.459338246475378,-0.201986479753768,-0.697226873370166,"City of Edinburgh"
"S01001859",0.29,0.346403301075369,-0.313870490670911,-0.0980587499731911,-0.190198119786594,"City of Edinburgh"
"S01001860",-0.83,-1.46886509424347,-0.77676770487161,0.40888482944075,-0.581231460166074,"City of Edinburgh"
"S01001861",1.22,1.15613095923642,-0.0498586161949706,0.590373120677822,-0.0507058670933191,"City of Edinburgh"
"S01001862",-1.55,-1.10622078455496,-0.808725643847048,-0.616918914008804,-0.543417221698552,"City of Edinburgh"
"S01001863",-1.5,-1.3874656634925,-0.676285267233909,-0.815661500059247,-0.557379985755073,"City of Edinburgh"
"S01001864",1.26,1.36084675782131,-0.164894853028573,0.349773777914091,-0.513753748587874,"City of Edinburgh"
"S01001865",1.59,1.93019649804242,-0.615730382077931,-0.136210242174305,-0.121934829668974,"City of Edinburgh"
"S01001866",-1.72,-1.598067573037,-0.368490835518646,-0.527869761572299,-0.2436874464526,"City of Edinburgh"
"S01001867",0.15,0.182475156294191,-0.265907657517907,0.23261791016485,-0.847548278569568,"City of Edinburgh"
"S01001868",-0.68,-1.02102890742353,-0.438702794201953,-0.354434981224947,0.0120560517564896,"City of Edinburgh"
"S01001869",-0.53,-0.505502130775438,0.107486138947041,-0.295217932756948,-0.457030897583048,"City of Edinburgh"
"S01001870",1.37,1.54313284831685,-0.326265982538757,0.539639670688964,-0.98807184893156,"City of Edinburgh"
"S01001871",-0.41,-0.227672733380826,-0.0861351781678359,0.274464620195239,-0.167379306824875,"City of Edinburgh"
"S01001872",-0.08,-0.183576628245249,0.152029237149951,-0.179989899685296,-0.62233063125341,"City of Edinburgh"
"S01001873",-1.29,-1.44904309154822,-0.744333408147967,-0.446070844008891,0.188480335013444,"City of Edinburgh"
"S01001874",1.07,1.00230232967611,-0.0480255894917288,0.564214183655053,0.11163013863816,"City of Edinburgh"
"S01001875",-2.09,-1.76872892660518,-0.946446016904352,-0.734859275170476,-0.107456353036717,"City of Edinburgh"
"S01001876",0.7,0.894170454948013,-0.0698062597302502,0.104707556263371,-0.620326429803076,"City of Edinburgh"
"S01001877",1.32,1.59552154532483,-0.533019597780028,-0.0367233607418751,-0.660965175869123,"City of Edinburgh"
"S01001878",-1.76,-1.31528630886069,-0.753910451979424,-0.639527832216715,-0.796732950403114,"City of Edinburgh"
"S01001879",2.11,2.53709329873392,-0.463056260886756,1.58493531288943,-0.343447783406234,"City of Edinburgh"
"S01001880",1.44,1.50992104421491,-0.209801102026701,0.431471183766523,-0.391574021533429,"City of Edinburgh"
"S01001881",-1.25,-1.14129568897105,-0.601254613550175,-0.836699982720269,0.0647689719810542,"City of Edinburgh"
"S01001882",-0.17,-0.257701157507255,0.863899958151968,0.271953298137486,-0.28852467806382,"City of Edinburgh"
"S01001883",-1.34,-1.10570194001649,-0.0967455097621059,-0.265439425242207,-0.441558740502805,"City of Edinburgh"
"S01001884",0.67,0.916005077451243,0.160205128564481,-0.0443378875273565,-0.764174810037975,"City of Edinburgh"
"S01001885",-1.39,-1.33352866204829,-0.933345773892808,-0.159718618293603,-0.305303077923263,"City of Edinburgh"
"S01001886",1.78,1.99407674980264,-0.859402362474588,-0.106612764668012,0.0611617275230721,"City of Edinburgh"
"S01001887",-0.42,-0.313091963296614,-0.389744172141474,-0.398824680664551,-0.240988412686247,"City of Edinburgh"
"S01001888",-1.5,-1.19964704864332,-0.569058159108204,-0.638819008251608,-0.136612603908308,"City of Edinburgh"
"S01001889",-0.44,-0.355679376208849,0.226110432475869,-0.407499347272864,-0.208703048756364,"City of Edinburgh"
"S01001890",0.38,0.466046304897252,0.239092498091772,0.185790654910068,-0.627534461171277,"City of Edinburgh"
"S01001891",0.54,0.923792044491927,0.582252555535487,1.05118021107348,-0.471286430513699,"City of Edinburgh"
"S01001892",1.42,1.42607723562142,-0.169551829118025,1.24485392090341,-0.343693333500929,"City of Edinburgh"
"S01001893",1.45,1.42689798559732,0.470667377805277,1.42906602368408,-0.351785599525681,"City of Edinburgh"
"S01001894",1.91,2.02324449585952,-0.295070474208002,0.518359584208969,-1.10463114127755,"City of Edinburgh"
"S01001895",0.49,0.544081045933979,1.10447038292628,1.00797158199923,-0.87854188480053,"City of Edinburgh"
"S01001896",-1.06,-0.90846399580966,-0.254941956757683,-0.194433560675773,-0.655401184208334,"City of Edinburgh"
"S01001897",1.72,1.64672102822271,-0.436592746546952,0.531636675701417,-0.458946602294999,"City of Edinburgh"
"S01001898",1.26,1.42743593033807,0.00781437245122283,0.572534859316548,-0.347441984577388,"City of Edinburgh"
"S01001899",-0.39,-0.579668729723513,0.628363224460903,-0.351921032381198,-0.331054823587234,"City of Edinburgh"
"S01001900",-0.29,-0.302558133988174,-0.328881600462137,0.00393131121572931,-0.393569626369517,"City of Edinburgh"
"S01001901",-0.59,-0.57297658066342,-0.191821903585343,-0.383556273470673,-0.389868140272149,"City of Edinburgh"
"S01001902",-0.5,-0.642075911967204,0.947148951715769,0.731471269724649,-0.0929517458058144,"City of Edinburgh"
"S01001903",0.7,0.910516750764195,0.288656337207344,0.0084020088373392,-0.809235325667055,"City of Edinburgh"
"S01001904",0.51,0.474882111958673,0.417361392026772,0.527002932944081,-0.375753808516895,"City of Edinburgh"
"S01001905",-0.29,-0.27022373297318,0.44048372871511,0.823168948718483,-0.388791053607406,"City of Edinburgh"
"S01001906",0.97,0.843947052149102,-0.140753068324783,0.445933441987103,-0.773389160110854,"City of Edinburgh"
"S01001907",0.53,0.917940434756676,-0.13079213639811,-0.00646540359851993,0.00771977196718911,"City of Edinburgh"
"S01001908",-0.31,-0.778628242391401,0.201211447161732,1.57782231089341,0.479702452373907,"City of Edinburgh"
"S01001909",1.46,1.5025051165288,-0.326265982538757,0.887314470513764,0.477011905106531,"City of Edinburgh"
"S01001910",0.34,0.31957406677877,1.72442782067324,0.493138199660677,-0.482384174658826,"City of Edinburgh"
"S01001911",-0.86,-0.932903976619353,-0.109407478345744,-0.0684277576969929,-1.01523837252158,"City of Edinburgh"
"S01001912",0.25,0.120694581339485,1.55933751417997,-0.198071517213694,0.028192929805256,"City of Edinburgh"
"S01001913",-0.56,-0.594944498877839,0.692517198618002,0.927407127549975,-0.327060778496677,"City of Edinburgh"
"S01001914",-1.17,-0.960864840878886,-0.407361082171604,-0.128564145638787,-0.967383396554751,"City of Edinburgh"
"S01001915",-0.85,-0.7984734712846,-0.148886847057805,-0.420235583512107,0.116393088548154,"City of Edinburgh"
"S01001916",1.44,1.16884025394998,2.24336677907878,2.41743395658473,0.162802834615485,"City of Edinburgh"
"S01001917",-1.22,-1.26955143955602,-0.120684544115547,0.0450707610469069,0.405778444245125,"City of Edinburgh"
"S01001918",1.9,1.688679515091,3.0229753307944,1.88044006534511,-0.736179897144248,"City of Edinburgh"
"S01001919",0.18,0.293702074636346,0.824941564160199,-0.105588508010437,-0.470086543892739,"City of Edinburgh"
"S01001920",0.88,1.08129787319908,0.979948627776918,0.196053659007542,-0.849534561397823,"City of Edinburgh"
"S01001921",0.38,0.248882716799303,0.301705805414151,0.0952578096445758,-0.349916228918963,"City of Edinburgh"
"S01001922",-1.15,-0.88953452817691,-0.147088276419944,-0.459510620137493,-0.494704007566119,"City of Edinburgh"
"S01001923",0.02,0.169269637119048,0.915935514732792,1.22798300930384,-0.635877503562669,"City of Edinburgh"
"S01001924",-0.12,0.0677373471764824,0.189915569683747,-0.00358715231136502,-0.821774247426277,"City of Edinburgh"
"S01001925",-1.56,-1.18549075239789,-0.660633372802377,-0.609597425723194,-0.555626322384441,"City of Edinburgh"
"S01001926",0.32,0.212152795954284,0.160205128564481,0.0395716071520143,-0.596933524100426,"City of Edinburgh"
"S01001927",-0.33,-0.514107689436685,-0.219721019274415,0.572298680665447,-0.878169848759096,"City of Edinburgh"
"S01001928",1.68,0.802853589032803,2.91041173376345,1.40955662976952,0.241654982905398,"City of Edinburgh"
"S01001929",-0.33,-0.378323495603406,-0.0734862943874464,0.0297929926284622,-0.370098096207416,"City of Edinburgh"
"S01001930",1.88,1.53583179560002,2.99420034428746,2.40852579372999,-0.367599866186934,"City of Edinburgh"
"S01001931",0.6,0.767811944802061,-0.00607221795846931,0.111041775066798,-0.418457267200601,"City of Edinburgh"
"S01001932",1.1,0.157297065680159,-0.305481286761544,1.62425330921203,-0.214035713934422,"City of Edinburgh"
"S01001933",-1.06,-0.791184876982934,-0.155103744854292,-0.167969026162926,0.455711380153519,"City of Edinburgh"
"S01001934",1.1,0.785781850510621,0.834418395958286,0.922366616221561,-0.571350145771326,"City of Edinburgh"
"S01001935",1.78,2.08123171637857,-0.697012462882011,0.278134098674466,-0.176897912147061,"City of Edinburgh"
"S01001936",0.06,0.130108744488847,0.430143894052428,0.45264305283391,-0.488565799897775,"City of Edinburgh"
"S01001937",0.12,0.604273066065329,-0.0339322146315089,0.388629599099375,-0.960876698603897,"City of Edinburgh"
"S01001938",0.97,0.563230306781242,1.9584563069852,1.5314149343688,0.300733886070652,"City of Edinburgh"
"S01001939",1.74,1.39332555865098,2.97901579019189,2.98126315156973,-0.887131167700862,"City of Edinburgh"
"S01001940",-0.09,0.0377164733693219,0.87055919111821,0.80104114375089,-0.520557420280701,"City of Edinburgh"
"S01001941",-0.28,-0.32537273954482,0.53587957479985,0.973117970018883,-1.04411596046871,"City of Edinburgh"
"S01001942",1.24,1.08525246717666,1.49550755621559,1.05302109151703,-0.684856741144473,"City of Edinburgh"
"S01001943",0.48,0.368608402540361,0.609719199480229,0.848525821465907,-0.462425814659415,"City of Edinburgh"
"S01001944",-0.32,-0.373702845024237,-0.215094661205706,0.795599698374525,-0.689306405768698,"City of Edinburgh"
"S01001945",-0.19,-0.100778363113659,-0.0651294286974388,0.422902947179645,-0.459458207865284,"City of Edinburgh"
"S01001946",1.24,1.42525910784993,-0.00402486949978762,0.634389992986385,-0.831395023133063,"City of Edinburgh"
"S01001947",-0.26,0.128069237609168,0.192911028191031,0.436801599243092,-1.28883254888743,"City of Edinburgh"
"S01001948",1.48,1.6364338238138,-0.251143002646313,0.834333140288853,-0.421824743490433,"City of Edinburgh"
"S01001949",0.77,0.889679819558023,0.273008719398531,0.194110530231753,-1.30787333797732,"City of Edinburgh"
"S01001950",1.29,1.11189001528982,1.25386447249262,1.23066637420127,-1.00211500712717,"City of Edinburgh"
"S01001951",1,1.17008792369576,0.511926287112781,0.866003665930615,-0.62510011298007,"City of Edinburgh"
"S01001952",-0.71,-0.370687378271618,0.809313196865683,1.07343836992661,-1.30070142678115,"City of Edinburgh"
