DataZone2001,simd2012score,simd2012rank,simd2012_sc_quintile,simd2012_sc_decile,simd2012_hb2006_quintile,simd2012_hb2006_decile,simd2012_hb2014_quintile,simd2012_hb2014_decile,simd2012_ca_quintile,simd2012_ca_decile,simd2012_chp2007_quintile,simd2012_chp2007_decile,simd2012_chp2011_quintile,simd2012_chp2011_decile,simd2012_chp2011sub_quintile,simd2012_chp2011sub_decile,simd2012_chp2012_quintile,simd2012_chp2012_decile,simd2012tp15,simd2012bt15,simd2012_inc_rate,simd2012_inc_dep_N,simd2012_inc_rank,simd2012_emp_rate,simd2012_emp_dep_N,simd2012_emp_rank,simd2012_hlth_score,simd2012_hlth_rank,simd2012_educ_score,simd2012_educ_rank,simd2012_house_score,simd2012_house_rank,simd2012_access_score,simd2012_access_rank,simd2012_crime_score,simd2012_crime_rank,total_pop_2010
S01003576,7.824231689,5224,4,8,5,9,5,9,5,10,5,9,5,10,5,9,5,10,0,0,4,40,5458,6,40,5041,-0.642746912,4952,-1.283247104,6031,26.99300699,1365,10.7665029,4180,825,744,928
S01003577,42.50246438,790,1,2,2,3,2,3,2,4,3,5,2,4,3,5,2,4,1,0,25,185,954,28,120,538,1.085124341,688,0.612030041,1717,41.64420485,558,12.15584879,3916,762,874,749
S01003578,44.99518517,678,1,1,2,3,2,3,2,4,3,5,2,4,3,5,2,4,1,0,25,60,934,27,40,622,0.580446541,1682,1.674372436,142,89.6353167,16,9.056379358,4519,301,3145,238
S01003579,81.28451671,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,46,370,27,39,205,70,2.542709891,6,2.001606135,33,47.31012658,404,7.593510238,4825,763,871,808
S01003580,37.50092124,1073,1,2,2,4,2,4,3,5,3,6,3,5,3,6,3,5,0,0,27,320,756,22,190,1115,0.654636543,1509,0.916118077,1055,37.39583333,692,2.391412066,5968,650,1201,1192
S01003581,19.36075162,2855,3,5,3,6,3,6,4,7,4,8,4,7,3,6,4,7,0,0,13,255,2987,10,170,3651,0.295647889,2411,0.590172387,1780,62.12871287,159,9.46659025,4427,453,2059,2042
S01003582,87.7470151,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,52,330,5,57,215,4,2.806133909,2,2.075329637,25,50.54432348,325,3.707782558,5655,1359,220,630
S01003583,60.30142111,229,1,1,1,1,1,1,1,2,1,2,1,2,2,3,1,2,1,0,38,200,142,33,115,238,0.950202167,917,1.537595796,235,44.75043029,467,13.59623511,3664,366,2616,538
S01003584,49.72309829,506,1,1,1,2,1,2,2,3,1,2,2,3,2,3,2,3,1,0,33,270,324,26,140,683,0.963855126,889,1.105312284,710,62.58148631,154,3.166866444,5793,1173,315,821
S01003585,44.32920158,707,1,2,2,3,2,3,2,4,3,5,2,4,2,3,2,4,1,0,28,195,657,24,125,864,0.689581031,1431,1.616489265,188,54.57809695,250,0.936812826,6305,468,1967,688
S01003586,37.98172417,1033,1,2,2,3,2,4,3,5,2,3,3,5,2,4,3,5,0,0,28,310,683,22,165,1169,0.813254778,1152,0.792197281,1301,47.44842562,402,3.576216458,5687,547,1616,1111
S01003587,2.814134134,6387,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,0,1,3,30,6060,2,15,6308,-1.476426143,6272,-1.989377078,6460,6.320754717,5652,13.07835881,3747,307,3088,1112
S01003588,13.12652027,4022,4,7,4,7,4,7,5,9,5,9,5,9,5,9,5,9,0,0,7,45,4424,10,50,3641,-0.653262167,4974,-0.404312846,4294,38.6962552,647,39.32584173,1032,81,5690,640
S01003589,2.985560274,6366,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,0,1,4,50,5753,3,30,6249,-1.403479495,6224,-1.187035682,5922,10.5513308,4739,10.77984153,4179,186,4321,1441
S01003590,49.47510307,515,1,1,1,2,1,2,2,3,1,2,2,3,2,3,2,3,1,0,29,175,596,26,110,642,0.716371371,1362,1.770975154,101,42.67185473,527,5.429241998,5282,957,522,609
S01003591,4.191673337,6132,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,0,1,3,50,5844,4,40,5780,-1.226261362,6028,-1.292758594,6037,8.961303462,5139,21.52349151,2482,106,5364,1442
S01003592,44.7484683,685,1,1,2,3,2,3,2,4,3,5,2,4,2,3,2,4,1,0,27,355,767,28,230,491,0.515823985,1830,1.307531224,445,44.79591837,464,12.165199,3915,557,1577,1319
S01003593,26.36275626,1945,2,3,3,5,3,5,3,6,3,5,3,6,3,5,3,6,0,0,19,140,1777,14,70,2396,0.588600824,1667,0.514536612,1967,30.35509737,1088,3.511056498,5699,1001,475,759
S01003594,4.810839372,5981,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,0,1,5,45,5327,3,25,6035,-0.307596338,4065,-1.707974434,6362,10.58434399,4730.5,9.879049843,4343,207,4054,985
S01003595,80.92997303,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,43,405,45,41,245,50,1.998446512,60,2.021268043,30,46.92387904,414,6.75708376,5016,1311,243,927
S01003596,72.25478757,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,41,330,78,49,295,17,1.366835746,358,1.231986818,531,60.51612903,174,10.14527941,4291,998,476,800
S01003597,5.388743216,5841,5,9,5,10,5,10,5,10,5,10,5,10,5,10,5,10,0,1,3,20,5990,5,20,5409,-0.380010725,4259,-1.087193866,5792,10.34482759,4793.5,13.41777342,3694,256,3535,640
S01003598,35.52826225,1187,1,2,2,4,2,4,3,5,3,6,3,5,3,6,3,5,0,0,24,165,1084,22,85,1172,0.920775718,961,0.79155142,1304,45.51724138,448,7.913271629,4753,349,2750,684
S01003599,38.24878951,1013,1,2,2,3,2,3,3,5,3,6,3,5,2,4,3,5,1,0,22,210,1255,21,115,1293,1.362924334,362,0.806105236,1275,43.37899543,509,9.770086377,4367,766,862,933
S01003600,72.01153922,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,38,315,124,43,210,43,2.054083837,50,1.298218545,456,68.93854749,87,5.382141854,5292,580,1484,818
S01003601,63.29231418,178,1,1,1,1,1,1,1,2,1,2,1,2,2,3,1,2,1,0,37,325,148,32,190,282,1.430500538,310,1.520166578,245,44.66824645,470,2.659292144,5906,1106,368,870
S01003602,34.94852827,1227,1,2,2,4,2,4,3,5,3,6,3,5,3,6,3,5,0,0,21,135,1401,25,95,785,0.674349553,1458,0.73183717,1453,43.68131868,497,12.19460802,3912,292,3228,639
S01003603,61.16069338,208,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,0,34,270,267,39,190,74,1.332728579,395,0.922917495,1044,34.51219512,827,8.574868732,4604,875,649,794
S01003604,41.37546681,838,1,2,2,3,2,3,2,4,3,5,2,4,2,4,2,4,1,0,26,200,852,22,110,1078,0.989440248,833,0.988017425,914,67.10144928,108,4.284073403,5520,1184,308,772
S01003605,58.59608153,259,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,33,200,322,40,165,68,0.967167132,881,0.849359829,1203,37.4251497,691,6.885557153,4985,1285,254,609
S01003606,37.9739979,1034,1,2,2,3,2,4,3,5,3,6,3,5,3,6,3,5,0,0,24,195,1050,25,120,727,1.003398255,813,0.482748401,2049,29.46530148,1160,13.30957293,3718,420,2250,798
S01003607,32.59559023,1388,2,3,2,4,2,4,3,5,4,7,3,5,4,7,3,5,0,0,21,115,1475,20,75,1385,0.87542094,1035,0.623273073,1685,37.52244165,688,24.48718268,2135,186,4314,547
S01003608,30.82043432,1527,2,3,2,4,2,4,3,6,2,4,3,6,3,5,3,6,0,0,22,115,1322,22,70,1127,0.709168874,1385,0.138607589,2855,27.40740741,1326,10.28102569,4258,345,2780,517
S01003609,8.519620755,5062,4,8,4,8,4,8,5,9,5,9,5,9,5,9,5,9,0,0,9,85,3920,6,40,4927,-0.129545761,3578,-1.746951596,6385,17.15919924,2916,5.966404389,5172,283,3303,977
S01003610,50.19373753,485,1,1,1,2,1,2,2,3,1,2,2,3,2,3,2,3,1,0,33,270,292,25,140,769,0.968139222,877,1.414069444,329,47.19251337,408,7.69953605,4795,582,1474,805
S01003611,59.39754018,254,1,1,1,2,1,2,1,2,2,3,1,2,2,3,1,2,1,0,34,275,254,30,145,374,1.748875411,129,1.416911737,327,37.11943794,707,3.011082378,5825,664,1153,794
S01003612,9.97342725,4742,4,8,4,8,4,8,5,9,5,9,5,9,4,8,5,9,0,0,10,90,3729,8,40,4329,-0.310970119,4080,-0.512436701,4572,17.42424242,2848,8.884594032,4547,87,5609,943
S01003613,13.72239186,3890,3,6,4,7,4,7,4,8,4,8,4,8,5,9,4,8,0,0,10,130,3681,8,75,4199,0.113802277,2894,-0.378545858,4213,14.51414514,3601,26.51044962,1925,254,3558,1354
S01003614,16.83007826,3253,3,5,4,7,4,7,4,8,3,6,4,8,4,7,4,8,0,0,15,90,2391,13,50,2709,0.153761689,2786,-1.137284744,5867,33.8028169,864,8.296383732,4668,172,4481,593
S01003615,41.19442567,854,1,2,2,3,2,3,2,4,2,3,2,4,2,4,2,4,1,0,30,270,523,24,150,893,0.303443384,2391,1.210108661,563,32.28782288,958,13.30132179,3720,339,2836,907
S01003616,6.557701333,5544,5,9,5,9,5,9,5,10,5,10,5,10,5,10,5,10,0,0,6,55,4955,4,30,5668,-1.055359632,5773,-0.277690832,3946,11.0817942,4589,16.93683613,3102,141,4870,1014
S01003617,74.69797306,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,42,375,60,41,255,52,1.584532557,212,1.561403174,221,60.54564533,172,8.9179327,4537,1066,403,895
S01003618,18.59406919,2976,3,5,3,6,3,6,4,8,3,6,4,8,4,7,4,8,0,0,14,110,2708,11,65,3129,0.514911734,1835,-0.084491203,3402,25.58441558,1523,10.22703451,4269,330,2909,806
S01003619,61.20621383,207,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,0,39,360,120,31,170,366,1.162969183,581,1.560355124,223,52.37020316,295,1.920982817,6083,1003,471,937
S01003620,8.037947185,5172,4,8,5,9,5,9,5,10,5,9,5,10,5,9,5,10,0,0,7,60,4610,7,40,4677,-0.844858743,5395,-0.649915574,4949,21.875,1964,13.87268443,3613,216,3954,923
S01003621,49.12444199,528,1,1,1,2,1,2,2,3,2,4,2,3,2,3,2,3,1,0,28,255,625,27,135,591,1.541777971,241,1.137772584,661,32.09494324,970,18.57099392,2858,320,2988,900
S01003622,27.76646006,1794,2,3,3,5,3,5,3,6,2,4,3,6,3,5,3,6,0,0,19,155,1701,17,85,1861,0.928532427,950,0.431801785,2149,32.56704981,929.5,8.167780989,4689,203,4105,812
S01003623,7.322111243,5351,5,9,5,9,5,9,5,10,5,10,5,10,5,9,5,10,0,0,5,45,5184,6,35,4779,-0.556699286,4731,-1.337323162,6083,13.41077086,3944,20.69306086,2586,230,3818,885
S01003624,48.51887709,556,1,1,1,2,1,2,2,3,2,4,2,3,2,3,2,3,1,0,26,330,860,25,200,814,1.656204245,168,1.279414046,480,38.3975026,659,20.84536257,2568,646,1220,1278
S01003625,26.69785015,1906,2,3,3,5,3,5,3,6,4,8,3,6,3,5,3,6,0,0,12,95,3090,14,75,2399,-0.662586106,4998,1.704582895,123,45.87628866,440,12.78073521,3808,515,1740,768
S01003626,12.30256582,4182,4,7,4,8,4,8,5,9,5,9,5,9,5,9,5,9,0,0,8,65,4242,8,45,4110,-0.153261266,3633,-0.322499847,4062,18.71859296,2553,22.26776189,2396,327,2924,855
S01003627,65.48448985,150,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,0,33,225,302,37,150,104,1.154071405,598,2.309582568,6,34.69387755,820,8.000411563,4729,576,1508,680
S01003628,44.8040107,683,1,1,2,3,2,3,2,4,3,5,2,4,3,5,2,4,1,0,26,180,848,25,105,759,1.04126443,753,1.302716916,451,43.56005789,501,14.31145109,3536,652,1194,683
S01003629,59.46935012,249,1,1,1,2,1,2,1,2,2,3,1,2,1,2,1,2,1,0,32,245,356,30,130,386,1.694605032,153,1.456297437,294,48.26732673,376,17.8858715,2964,797,797,763
S01003630,37.34809802,1085,1,2,2,4,2,4,3,5,2,3,3,5,2,4,3,5,0,0,26,215,831,24,120,861,0.767591517,1256,0.512278312,1974,27.32095491,1335,11.80722525,3976,543,1637,821
S01003631,13.1295908,4021,4,7,4,7,4,7,5,9,4,7,5,9,4,8,5,9,0,0,12,135,3208,8,60,4102,-0.318321492,4099,-0.031867823,3255,21.92513369,1955,11.05565166,4111,232,3791,1189
S01003632,9.138511749,4926,4,8,4,8,4,8,5,9,5,9,5,9,4,8,5,9,0,0,8,70,4125,8,50,4173,-1.167976594,5940,-0.990252019,5663,21.91082803,1960,18.16285371,2916,208,4036,886
S01003633,22.06531027,2425,2,4,3,6,3,6,4,7,3,5,4,7,3,6,4,7,0,0,16,195,2194,14,130,2473,0.251456913,2518,0.581255027,1812,32.03040174,974,2.840711167,5858,380,2516,1198
S01003634,55.35198614,343,1,1,1,2,1,2,2,3,2,3,2,3,2,3,2,3,1,0,31,315,418,30,175,384,1.512566429,256,1.245578368,511,45.06641366,454,17.75308555,2989,600,1383,1010
S01003635,36.76153819,1123,1,2,2,4,2,4,3,5,2,3,3,5,2,4,3,5,0,0,23,120,1130,25,95,718,0.600902836,1640,0.576303601,1818,64.68531469,136,0.735931273,6356,823,750,517
S01003636,55.90383858,329,1,1,1,2,1,2,1,2,2,3,1,2,1,2,1,2,1,0,30,280,517,32,170,264,1.464683649,288,1.334718379,418,57.68844221,204,15.40861838,3347,427,2208,928
S01003637,23.69631474,2242,2,4,3,5,3,5,4,7,3,5,4,7,3,6,4,7,0,0,18,175,1849,14,75,2553,0.790166558,1208,0.189821547,2725,38.98305085,642,1.048032643,6282,302,3139,951
S01003638,13.64258925,3913,3,6,4,7,4,7,4,8,5,9,4,8,4,8,4,8,0,0,11,90,3277,10,55,3597,-0.39114636,4289,-0.511763294,4569,28.96461337,1198.5,18.65596599,2847,255,3547,777
S01003639,35.56558271,1186,1,2,2,4,2,4,3,5,2,4,3,5,2,4,3,5,0,0,23,185,1141,24,110,897,0.515338737,1833,1.028745408,843,42.31738035,535,8.328397954,4657,167,4548,797
S01003640,55.10689373,350,1,1,1,2,1,2,2,3,2,3,2,3,1,2,2,3,1,0,31,275,433,28,160,525,1.620056334,185,1.337537719,413,63.75545852,149,14.83313335,3435,665,1146,895
S01003641,10.59038782,4598,4,7,4,8,4,8,5,9,5,9,5,9,5,10,5,9,0,0,8,60,4259,8,45,4307,-0.618900053,4889,-0.218131093,3767,5.319148936,5840,22.76125655,2336,206,4066,781
S01003642,28.15043555,1753,2,3,3,5,3,5,3,6,2,4,3,6,3,5,3,6,0,0,22,175,1310,17,85,1915,0.702500454,1403,0.496740584,2011,31.03015075,1033,6.715304378,5031,241,3688,806
S01003643,28.37806138,1728,2,3,3,5,3,5,3,6,4,7,3,6,3,5,3,6,0,0,20,130,1528,19,85,1632,-0.277875365,3979,0.563519163,1851,40.66339066,590,14.25265881,3545,1008,464,629
S01003644,58.32931099,267,1,1,1,2,1,2,1,2,2,3,1,2,2,3,1,2,1,0,32,280,394,33,170,258,1.756454903,124,1.145914568,649,33.37393423,885,9.562196342,4404,872,655,892
S01003645,28.4107977,1724,2,3,3,5,3,5,3,6,2,4,3,6,3,5,3,6,0,0,20,120,1511,16,60,2111,0.791972658,1203,0.320389783,2417,30.06993007,1112,19.32669245,2763,454,2052,586
S01003646,70.06343772,103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,36,360,184,40,275,63,1.003914343,812,1.718124316,118,53.4939759,267,22.78525094,2332,1593,138,991
S01003647,24.37676598,2161,2,4,3,5,3,5,3,6,3,5,3,6,3,6,3,6,0,0,18,125,1826,15,70,2218,0.615450753,1606,0.310573652,2433,31.32022472,1017,4.82039077,5411,342,2803,688
S01003648,19.42557476,2847,3,5,3,6,3,6,4,7,3,6,4,7,3,6,4,7,0,0,14,115,2585,11,65,3107,0.308927468,2376,0.467538245,2081,47.01492537,412,4.274969952,5524,245,3646,796
S01003649,18.66068264,2963,3,5,3,6,3,6,4,8,4,8,4,8,4,8,4,8,0,0,14,140,2751,11,75,3131,0.308250422,2378,0.253399166,2572,19.86940299,2324,17.29105826,3050,199,4148,1033
S01003650,59.40838953,252,1,1,1,2,1,2,1,2,2,3,1,2,1,2,1,2,1,0,30,215,525,36,155,130,1.035106629,765,1.561280542,222,66.8984701,112,16.40341601,3182,856,692,727
S01003651,34.97962525,1224,1,2,2,4,2,4,3,5,2,4,3,5,2,4,3,5,0,0,24,190,1018,23,115,1002,0.641696561,1546,0.645131297,1631,35.14588859,783,11.2811491,4070,401,2377,772
S01003652,42.47200893,792,1,2,2,3,2,3,2,4,3,5,2,4,2,3,2,4,1,0,29,205,601,23,115,982,0.962873708,891,1.029638272,840,49.76303318,343,11.00827612,4123,526,1705,707
S01003653,75.89931344,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,38,260,129,36,155,132,2.082273065,45,1.690526402,131,86.6837388,18,23.4933066,2252,1751,109,675
S01003654,48.90143311,540,1,1,1,2,1,2,2,3,1,2,2,3,2,3,2,3,1,0,29,340,612,27,180,572,1.543010587,237,1.124462574,674,50,336,10.06438928,4306,286,3281,1195
S01003655,48.90633496,539,1,1,1,2,1,2,2,3,2,4,2,3,2,4,2,3,1,0,28,210,652,25,120,743,1.186239765,547,1.576449564,215,42.29957806,537,16.92009245,3104,464,1993,739
S01003656,45.80852135,659,1,1,2,3,2,3,2,4,3,5,2,4,2,3,2,4,1,0,27,180,739,22,95,1124,1.166565441,573,1.367920832,374,32.52173913,936,29.19205278,1667,649,1202,659
S01003657,51.62981953,446,1,1,1,2,1,2,2,3,2,4,2,3,2,3,2,3,1,0,30,255,484,27,130,603,1.300897232,433,1.303994974,449,81.69642857,30,22.67352115,2341,378,2531,847
S01003658,18.67105411,2960,3,5,3,6,3,6,4,8,3,6,4,8,4,7,4,8,0,0,13,125,2949,14,90,2455,0.244752176,2538,0.089058807,2983,21.11731844,2088,7.144962767,4918,364,2629,967
S01003659,14.59637706,3711,3,6,4,7,4,7,4,8,4,7,4,8,4,7,4,8,0,0,11,100,3247,11,70,3117,-0.173483473,3676,-0.250280455,3871,49.71363116,344,1.777364808,6110,264,3451,876
S01003660,6.49835079,5557,5,9,5,9,5,9,5,10,5,10,5,10,5,10,5,10,0,1,4,45,5556,5,35,5535,-1.273400258,6093,-0.303562794,4015,6.636155606,5599,27.65766627,1805,52,6075,1182
S01003661,8.463680411,5076,4,8,4,8,4,8,5,9,5,9,5,9,5,9,5,9,0,0,4,40,5431,8,50,4338,-0.73158388,5149,-0.629129237,4884,20.0238379,2286,21.67400296,2470,248,3618,912
S01003662,37.99264432,1032,1,2,2,3,2,4,3,5,2,3,3,5,2,4,3,5,0,0,23,150,1139,26,95,704,0.81138296,1160,0.582811408,1803,31.96721311,978,17.04823858,3085,598,1390,642
S01003663,62.74101617,190,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,0,34,190,289,40,145,67,1.358721916,364,0.954735745,978,49.28292047,359,11.75203053,3984,1158,334,561
S01003664,46.69019085,628,1,1,2,3,2,3,2,4,3,5,2,4,2,3,2,4,1,0,28,150,687,29,95,481,0.688440305,1435,1.315426928,436,47.08029197,409,20.68845049,2587,389,2460,537
S01003665,82.49124977,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,48,285,16,44,180,37,1.742486693,134,1.940450369,51,45.05327245,456,13.63266272,3658,1686,120,596
S01003666,83.35705312,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,48,275,19,48,160,20,2.295742749,16,1.550124481,229,85.32974428,20,27.00493657,1875,748,905,573
S01003667,16.07144179,3389,3,6,4,7,4,7,4,8,4,7,4,8,4,7,4,8,0,0,11,105,3270,12,70,2938,0.161715176,2765,-0.132456227,3536,39.67213115,620,10.66111096,4200,81,5688,907
S01003668,26.11928963,1967,2,3,3,5,3,5,3,6,3,5,3,6,3,5,3,6,0,0,19,155,1653,17,75,1936,0.841403026,1097,0.131313834,2871,31.62393162,998,3.666382496,5663,255,3544,809
S01003669,40.20522936,911,1,2,2,3,2,3,2,4,3,6,2,4,2,4,2,4,1,0,23,190,1190,20,100,1486,0.98428692,846,1.173523612,616,50.96660808,316,31.7397753,1494,910,594,818
S01003670,58.53542215,262,1,1,1,2,1,2,1,2,2,3,1,2,1,2,1,2,1,0,35,325,233,31,180,329,1.301052805,431,1.277143061,484,36.93121693,713,23.2588397,2282,680,1100,926
S01003671,32.00849054,1438,2,3,2,4,2,4,3,5,2,4,3,5,3,5,3,5,0,0,24,170,1086,18,80,1739,0.546406399,1753,0.621100095,1691,41.91702432,548,7.697554207,4798,892,623,714
S01003672,76.24029817,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,43,305,49,41,165,61,1.299102821,436,1.904230681,60,64.47963801,137,21.51265304,2483,885,631,712
S01003673,75.41257357,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,38,125,132,45,80,31,2.009396592,57,1.615536242,189,49.03846154,363,3.625792246,5676,1169,320,327
S01003674,34.15711861,1279,1,2,2,4,2,4,3,5,2,4,3,5,3,5,3,5,0,0,22,185,1284,21,110,1289,0.755821393,1277,0.770479466,1361,46.2633452,433,21.06758116,2544,325,2943,825
S01003675,8.869051001,4984,4,8,4,8,4,8,5,9,5,9,5,9,5,9,5,9,0,0,5,35,5284,8,45,4075,-0.269583484,3954,-0.604862595,4802,23.13218391,1784,10.37467279,4245,226,3847,766
S01003676,15.88079511,3431,3,6,4,7,4,7,4,8,4,7,4,8,4,7,4,8,0,0,10,105,3491,11,75,3332,-0.106793645,3515,0.563715753,1850,42.3943662,530,6.322493105,5114,111,5296,1025
S01003677,41.85495268,811,1,2,2,3,2,3,2,4,3,5,2,4,2,4,2,4,1,0,25,170,996,24,100,856,1.100125836,670,1.085068141,739,40.05167959,608,19.84896179,2693,411,2307,691
S01003678,37.51475099,1071,1,2,2,4,2,4,3,5,2,3,3,5,2,4,3,5,0,0,24,170,1029,22,95,1209,0.982995983,851,1.082594638,742,42.77539342,524,5.964799447,5173,371,2588,692
S01003679,48.60939228,552,1,1,1,2,1,2,2,3,1,2,2,3,2,3,2,3,1,0,29,295,585,30,200,391,1.224329046,506,0.962100459,964,55.82706767,223,9.282760265,4472,384,2487,1026
S01003680,62.79748554,189,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,0,33,190,329,34,120,210,1.610585431,194,1.396344485,349,97.97619048,7,22.29089279,2394,685,1081,575
S01003681,28.48467624,1722,2,3,3,5,3,5,3,6,2,4,3,6,3,5,3,6,0,0,19,120,1663,14,50,2580,0.8274927,1123,0.68924369,1537,32.54237288,933,23.95089034,2198,380,2521,621
S01003682,14.17385963,3804,3,6,4,7,4,7,4,8,4,8,4,8,4,8,4,8,0,0,10,105,3596,9,60,3910,0.424462406,2070,-0.112703381,3472,21.07279693,2097,6.208706467,5133,235,3766,1054
S01003683,23.18147353,2288,2,4,3,5,3,5,4,7,3,5,4,7,3,6,4,7,0,0,16,120,2278,13,65,2672,0.514439295,1837,0.352354711,2328,21.7325228,1985,10.2726539,4259,816,763,760
S01003684,32.85856435,1367,1,2,2,4,2,4,3,5,2,4,3,5,3,5,3,5,0,0,23,180,1188,22,95,1204,0.853639276,1071,0.374710381,2274,29.63951936,1144,9.234607719,4486,457,2030,783
S01003685,29.02856374,1682,2,3,3,5,3,5,3,6,2,4,3,6,3,5,3,6,0,0,19,100,1737,21,65,1295,0.444419499,2006,0.602551824,1747,57.84671533,203,7.05480854,4941,311,3062,542
S01003686,36.61935667,1129,1,2,2,4,2,4,3,5,3,6,3,5,2,4,3,5,0,0,24,235,1040,20,125,1504,0.980302092,857,0.71808369,1477,34.92217899,803,29.23558548,1663,523,1716,966
S01003687,82.81213187,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,48,275,17,50,190,13,1.60816352,198,2.07645876,24,56.83760684,213,9.932535014,4332,1132,346,577
S01003688,36.50992398,1136,1,2,2,4,2,4,3,5,3,6,3,5,2,4,3,5,0,0,24,215,1066,21,105,1353,1.244113041,491,0.7323688,1451,39.57894737,622,5.513874656,5257,510,1775,892
S01003689,64.0589417,168,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,0,44,260,42,28,100,555,1.116554147,649,1.792632673,90,77.04654896,45,16.55515151,3162,534,1673,596
S01003690,63.78242073,173,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,0,38,350,126,36,195,138,1.412698166,319,1.063917812,775,37.77315297,679,18.73924833,2834,538,1653,913
S01003691,21.33186933,2549,2,4,3,6,3,6,4,7,4,8,4,7,3,6,4,7,0,0,16,150,2315,15,95,2322,0.261353732,2487,0.125093353,2883,39.85374771,615,12.90477238,3781,228,3828,966
S01003692,33.33482933,1328,1,2,2,4,2,4,3,5,2,4,3,5,3,5,3,5,0,0,22,215,1293,20,115,1509,0.95161606,911,0.591859998,1772,36.26588465,737,17.40627338,3035,503,1806,982
S01003693,39.07033633,968,1,2,2,3,2,3,2,4,2,3,2,4,2,4,2,4,1,0,24,135,1074,21,80,1264,0.902469941,989,1.093403819,727,32.47172859,939,25.41153737,2031,642,1228,560
S01003694,18.81450636,2933,3,5,3,6,3,6,4,8,3,6,4,8,4,7,4,8,0,0,13,120,2861,12,70,2966,0.15955735,2770,0.096377114,2966,30.01119821,1116,20.62334654,2599,310,3068,921
S01003695,34.72961954,1246,1,2,2,4,2,4,3,5,4,7,3,5,3,5,3,5,0,0,24,265,1093,19,140,1678,0.668833833,1478,0.985774287,916,27.95823666,1276,23.95812882,2196,532,1682,1114
S01003696,36.5848675,1132,1,2,2,4,2,4,3,5,2,3,3,5,2,4,3,5,0,0,25,270,975,22,145,1160,0.78936373,1210,0.537669039,1912,38.17351598,666,27.58690897,1817,495,1838,1086
S01003697,7.158220448,5392,5,9,5,9,5,9,5,10,5,9,5,10,5,9,5,10,0,0,4,35,5703,5,35,5273,-0.288673743,4013,-0.61624353,4833,11.13360324,4578,16.49932281,3167,325,2949,1010
S01003698,24.47785161,2145,2,4,3,5,3,5,3,6,3,5,3,6,3,6,3,6,0,0,18,175,1856,14,80,2533,0.294774626,2414,0.518493725,1963,49.25690021,360,14.95868325,3419,429,2198,964
S01003699,10.53361027,4607,4,7,4,8,4,8,5,9,5,9,5,9,4,8,5,9,0,0,6,55,4895,8,55,4116,-0.850406597,5404,-0.170390491,3625,34.09961686,846,25.75486002,2001,63,5931,968
S01003700,29.99434709,1600,2,3,2,4,3,5,3,6,4,7,3,6,3,5,3,6,0,0,19,185,1651,18,105,1689,0.926757889,952,0.801958921,1286,24.30886559,1657,13.75149447,3638,75,5765,953
S01003701,56.36562581,317,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,30,280,510,36,225,144,1.314740224,413,0.879779237,1124,50.41580042,328,28.79996543,1703,510,1778,938
S01003702,65.03992822,156,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,0,43,325,51,30,145,412,1.342114824,382,1.602340775,195,92.12410501,9,5.76802127,5213,768,857,761
S01003703,46.01359583,654,1,1,2,3,2,3,2,4,2,3,2,4,2,3,2,4,1,0,27,270,790,28,145,536,1.074508735,703,1.030375093,834,67.33668342,106,11.80435798,3978,678,1109,1011
S01003704,58.09592533,272,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,34,215,245,31,110,340,1.313970323,414,1.33810733,412,67.04067321,109,14.69746826,3462,557,1578,629
